client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875289.mp3	02e38697e49ad6447d054f868f5b3550ea1415b7966b2837dd364cbbe86ec878	என்று கோபித்து மொழிந்தார்.		0	2	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875290.mp3	02680c50081e6822db4db870ec3b84873e0a5626bd8884c9eff4692e21b328ca	இதுதான் சாக்கென்று, ஆனால் நாளை இரவு நான் நாடகம் ஆட முடியுமா? என்று ஆவலுடன் கேட்டேன்.		0	2	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875683.mp3	02be08b133b2e2f48c03005c378372de84fc871d65b2e0891c59f3d86b1dbba1	அறம் பல காலம் தொடர்ந்து நடை பெறுவதற்காக நல்ல மக்களைப் பெற்றுக் குடும்பத்தை வளர்க்க வேண்டும்.		0	2	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875684.mp3	048ee3defde84afe78108ed2a0bf07252dbb77616818e424f0c9ab95dbb77656	மகிழ்ச்சியில், பாபுவும், ராதாவும் கை தட்டி ஆர்பரித்தார்கள்.		0	2	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875685.mp3	024a0f19329342351df1d4d0bebf1ba3b7c53011746624576ef4edc3b5fd3d86	என்ன அடக்கியும் முடியாமற் போயிற்று.		0	2	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875686.mp3	0324af98090fa2ed1cce7abae67b3031eb4416291d3f903ec500eac4f3867e82	இடைப் பட்ட வழி அந்நெறி படர விருப்பம் இல்லை என்றால் இடையது செம்மையான நெறியாகும்.		0	2	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875687.mp3	011560b80288c6728ee51e03c0470cf7f2a80224f5888959702d73286c6f439b	விண்ணவர்க்காக அசுரர்களை எதிர்த்து அவர்கள் எயில்கள் மூன்றனையும் அழித்தவன் சோழன் ஆவான்.		0	3	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875698.mp3	02703a02b6c2d2fbe88cb7c2b1c89b1f73b8514c9cae66462323cafec63e503e	இளம் விதவையான தேவகியின் அறியாத் தனம் தணிகாசலத்தின் சலனம் கொண்ட உள்ளத்துடன் மோதுகிறது.		0	2	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875701.mp3	0328784df2647f41ad37cf0672f470f94cafc9ece74193762817ebc9718ba6ad	ஹோமர் கிரேக்கர்களின் ஆதிகவி.		0	2	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875702.mp3	02ce578434b5b081e6b0fcaa61bd8100b7d077598d9a2cbfb0716c04370d2759	கோவலன் சிறப்புகள் கோவலன் கடந்த கால வாழ்வின் ஒளிச் சிகரங்கள் அவன் கண்முன் வந்து நின்றன.		0	2	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875709.mp3	028b7bc534be79e6a7ebfa27ca45256eb59b6d83c2acf0ad206e8a44ed45b8a3	இறுதியாகப் பத்தொன்பதாவது வயதில், அவருக்கு எதிலும் நம்பிக்கையில்லாது போயிற்று.		0	2	thirties	male_masculine			ta	
e820cb9ed5b93016da59207e58b52c7328b88da6d057caf192633031a55aed72942554dd169775029997084a1dc00dbe6b42ed71caaf76161b44617f8500d3ba	common_voice_ta_24875718.mp3	04d9538c2a58dd5924a0655463863426d61cd63c8a7fc269a66debf216fdac58	உலகத்திலுள்ள உயிர்கள் எல்லாம் பல பொருள்களின் மீது வைத்திருக்கின்ற பாசந்தான் பெரிய பற்று.		0	2	thirties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24883256.mp3	02451039e85de59127091068f8f8bbe9c48b0c145ffab7d5c17fd0248c516442	இந்த விஞ்ஞானம் மனிதனின் மிருக வாழ்கையையும், சுக வாழ்வையும் பற்றி ஆராய முற்பட்டு, மூலாதாரமான முதல் ஆராய்ச்சியைக் கைவிடுகின்றது.		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24883259.mp3	014b8da946eb221bd0fa56288e12448faf2a0f8b1d425e93d128cc39a17b13fe	சிவபெருமானைப் பற்றிய எண்ணங்களின் விரிவு கரை காண முடியாதது.		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24883310.mp3	05b0e11cb8666bde7e73d6f78f3ad0341cc6ccecdb4186b58ef12339b64732d2	விநாயகர் வழிபாடு சமவெளியில் நடப்பதைப் போன்றே மலையாளிகளிடையிலும் நடைபெறுகிறது.		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24883343.mp3	0579ddd08d56eebde38ca9cc1d7751adb2ea260988874e9f55a682dfeb0a9d7b	யான் உனைத் தொடர்ந்து சிக்கெனப் பிடித்தேன் எங்கு எழுந்து அருளுவது இனியே?		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24883448.mp3	0509477a6fad244c739cb277222ef62228cf602520ede49e4460abe3b3a4bf95	பாலசுப்பிரமணிய ஐயர், கடைசி வரையில் எங்களுடனிருந்து ரெயில் ஸ்டேஷனுக்கு வந்து எங்களைப் பிரயாணப்படுத்தினார்.		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24884353.mp3	038eb1bb5920f49106b265c64196a2f872f192742037ca32d127f51dad66fda7	ஆனால், இவையாவும் பிரேத விசாரணையாகக் கருதப்பட்டதேயல்லாமல், வீழ்ச்சியுற்ற இனத்திற்குத் திருப்பள்ளி எழுச்சியாக உபயோகிக்கப்படவில்லை.		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24884373.mp3	05df62e96e6b11171bde02db4a11eccecca2f01ac4dc48a5585c89b39f1a3167	பின்னிரு வகுப்பாரிடம் பெண் கொள்ளுவார்கள்.		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24884417.mp3	00ecb2645356460fe50e8a4cb174def0285a35b5dec5b3f9e9f454c490b05a78	விதிகளைப் பின்பற்றினாலே பல சிக்கல்களைத் தவிர்த்துவிடலாம்.		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24884419.mp3	02e3bb994af0c5bf44a636b19edc3a2818dde1cf71c279b492921c267fcc42fb	நாம் கூட இந்தச் சாரபுஷ்கரணி மண்ணால் ஆனவர் தாமோ என்னமோ!		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24885040.mp3	0703adb8f246d65f36ea5ca0356c89e3a8c8f92dc6b72258210bf13b5c1e54d2	எனக்கென்னவோ, இப் பிரயாணம் சபைக்கு நஷ்டத்தையும் கஷ்டத்தையும் கொண்டு வருமென்று மனத்திற்படுகிறது.		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24885057.mp3	0163d60582836f701fc921f090341cd8d402e01d00c35732d974a6c34c5c97a8	வீட்டைப் படைத்தவன் எந்த எந்த மாதிரியாகப் படைத்தானோ அதில் சிறிதளவுகூட மாற்றம் செய்ய முடியாது.		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24885092.mp3	06f3bcbd7257467ca67bcd66533d25feb6d9de42ce4f802706b775ca49cb97a7	பெட்டியில் வைக்காமல் எடுக்க முயற்சிப்பவர்கள் மூளைக் கோளாறு உள்ளவர்கள்.		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24885094.mp3	072104298e95e0662fb37485f8f7f0d1d07ebfb8d60b62b24634907fb48d3f66	ஏனென்றால், உங்கள் ஊனக் கண்களுக்கு அந்த ஊர் புலப்படாது.		1	2	sixties	male_masculine			ta	
90cc203ad30c73a07bb1e5e29843c7aa0e32db6af82e40b192eea0b30618a7c0d3a5cbc97faea3420f6a2a475bd3b92c2cf273341b694fe38c10ddb4af830a41	common_voice_ta_24890175.mp3	0726afe726a9b0f9d30eef682cab01f173cc8902ebdd96ff6d505f4f0837f428	சீக்கிரம் புறப்பட வேண்டுமென்று, வண்டிகளைக் கட்டச் சொன்னால், அத்தனை வண்டிக்காரர்களும், நன்றாய்க் குடித்து விட்டு, படுக்கையை விட்டெழுந்திருக்கவில்லை.		0	2					ta	
90cc203ad30c73a07bb1e5e29843c7aa0e32db6af82e40b192eea0b30618a7c0d3a5cbc97faea3420f6a2a475bd3b92c2cf273341b694fe38c10ddb4af830a41	common_voice_ta_24890181.mp3	04f1314a41bf63f97083809c12aeb2b909e462afa212b1f24a8fdd635ef9c944	இவையெல்லாம் பார்த்தனின் கூற்றாகவோ, கவியின் கூற்றாகவோ இருந்திருந்தால் ஓரிடத்தில் மட்டும் வலியுறுத்தப்பட்டிருந்தால் சிறப்பாக இருந்திருக்கும்.		0	2	fourties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24890215.mp3	05f6ec5c69c777330daa4be31684ec41a8adaec1211863bfda07c639ad3a7a3b	அதுவே சத்துவ குணமணம்.		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24890233.mp3	0039116e2e8d210c66b6129497b330926c357b116c298796b4feec79a16a30f8	ஏப்ரலில் காற்று தெற்கு நோக்கி வீசும்.		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24890249.mp3	060466526a2abdf663d9a2a2472d531edeeabdbf16faba8e94f3afda31f858db	ஒரு சின்னப் பையனைக் காப்பாற்றிய புண்ணியம் உங்களுக்கும் கிடைக்கும்.		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24890375.mp3	0857e93b0d2835e66d4771f48087a97d6705f3eb856c36ccd3f85643e04d62c0	எதற்கும் முன்னாடியே போய்விட்டால் நல்லதென்று வந்து விட்டேன்?		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24890388.mp3	04c5bff50de260ad8af5f5a46bd7034b0f528f4fc3379d2120ab7d8786a26da0	இரவு ஏழு மணி சுமாருக்கு முடிமன்னிலிருந்து புறப்படுவோம்.		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24906531.mp3	08af6804f7cb85605ece07e31785fd3f77e220eca0f247ec3c68dfe231e808f9	இதேபோல் சீன வரலாறு முற்பகுதி பின்னாலேயும், பிற்பகுதி முன்னாலேயும் வந்து கொண்டிருக்கின்றது.		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24906595.mp3	0713e3379aa650a2f2dbeda466f19eb5ab61f0c70fcceb5cbe396db5409c04e4	பெண்மையை இழந்துவிட்ட அவளுக்காக, நான் ஆண்மையை இழந்து விடுவதா?		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24906897.mp3	091e6513d5111733c61c0d082ecb357a939462e745179fb95fd38e1c77e4b7f4	நான் சீக்கிரத்தில் மற்றக் காட்சிகளையும் என் மனத்திற்கு யுக்தமென்று தோன்றியபடி எழுதி முடித்து இப் புத்தகத்தை மறுவருடம் அச்சிட்டேன்.		0	2	sixties	male_masculine			ta	
122d8205c9216bf1b98c25a480779993614e5b417c3c8c5240d8a46cc37775eb50ec2213532beab63b95957f4b95ccc9f059edc2262eccb49244c97ed8e4ec86	common_voice_ta_24922507.mp3	089789786dec8409d2f98e55010a7bb02e70b68a129bc3122f875092d8a2bade	ஒளிகள் கண்ணையும் கருத்தையும் கவரும் பல வண்ண ஒளிகளான வட முனை ஒளிகள் இங்கு உண்டாகின்றன.		1	2	thirties	male_masculine			ta	
7434465a4215f55a86ec1d56142481f3dfb9d29ef3349277d6cf1848c51829e61e2d842bae57107341986b8398ec9b31101b05d10318b6376c70180561667a5d	common_voice_ta_24923962.mp3	09d61dad52349e2fd01e67c189b7e3042346041826b2abfd7b840ab96fdeb5f5	கடவுள் இதுபோல் ஏதாவது செய்கிறாரா?		0	2	fourties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24926729.mp3	0973049fe73ff4f3350948e7e75747390226db6181345769205034a1d38fda4a	பதினெட்டே நாழிகையில் இப்போர் தொடங்கி முடிவும் பெற்றது.		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24926834.mp3	0474f12934b0a3bf2608229545cc7c8b8e5c2fbac8cebf8481782206f9b87180	அதைப்போல முருகன் போருக்கு வேகத்தோடு வருகிறான்.		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24926872.mp3	043bb43d272028dce6393ac6c116393a02f7394cd4ae6010b9638f1d9d06e8cf	புரட்சித் தலைவர் மதுவிலக்கைமட்டும் ரத்து செய்யாமல் இருந்திருந்தால் மக்களிடம் மிகப் பெரிய அன்பைப் பெற்றிருப்பார்.		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24926907.mp3	08b950449b67a92a5fd470e0a9f57d81172a9fc6a58738c4ba9bafb06e6736d2	பின் வந்த கதைகளில் வேறுபாடு இருக்கலாம்.		1	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24926923.mp3	09a7faa4b25938ffca65ac27bf4b82405fec1926ae97a07e4dad95409a1a9616	உன் முயற்சியால் பொருள் தேடினாயா?		0	2	sixties	male_masculine			ta	
7482795500662cfa7b11c75488d2a6088d0aa964dd75a04fcb605773f87da901e951b307ae38f9410f7aee0a946293a49a6a49562eeee14a12a4f9579f2f0d91	common_voice_ta_24926924.mp3	08dcca01b67316778c23f832f9b99ec01b732686c0f76a280f010d20a4558440	இருட்டிலே தெளிவு இராது.		1	2	sixties	male_masculine			ta	
0a523c4426f23fb774a582b60a3ffbb5de89af0a950476f07a0857612193091fb6351d341f6fa8f83f3ff957b549d8b50bfa0a4a8b6d9bd4abea3d0a0142912a	common_voice_ta_24931399.mp3	060fedddf99d11f3cc4900b0cd2a11b96cba414bab509151b630ee6114ae2cf7	இப்படி மழு எறிந்து கண்டித்து அப்பெண்ணின் கற்பைக் காத்த பெருமானாக அக்ஷயலிங்கர் அமைகிறார்.		0	2	seventies	female_feminine			ta	
7434465a4215f55a86ec1d56142481f3dfb9d29ef3349277d6cf1848c51829e61e2d842bae57107341986b8398ec9b31101b05d10318b6376c70180561667a5d	common_voice_ta_24931598.mp3	09898bda20ec7b0c13d23a5bf847debc792f588b041c93ac16b3a5e9b7d35c8b	எனக்கும் அதே சம்பளம் போடப்பட்டது.		1	2	fourties	male_masculine			ta	
3daec1742d571ac89e236b77fa324b094a4bf3add6e04cda313d718623d6a38dc438b02ef18f98ea9abfbe2af82aaba27cb10989ec423e622f3f5d2613cc228e	common_voice_ta_24932616.mp3	094e10a842727e4c5c3c7879818e82fa6a08fc523dfa1e5b20715c275f501e46	பாவலர் அந்தக் கதையை நாடகமாக நடிக்க விரும்பினார்.		0	2					ta	
3daec1742d571ac89e236b77fa324b094a4bf3add6e04cda313d718623d6a38dc438b02ef18f98ea9abfbe2af82aaba27cb10989ec423e622f3f5d2613cc228e	common_voice_ta_24932618.mp3	0be6f68f54615cb4814dbde287433c29760897f96d40b2085658ffc9133c9c71	அந்தப் பெரிய காட்டில் மிகச் சிறியதான தினையைக் காக்கிறாள்.		0	2					ta	
0a523c4426f23fb774a582b60a3ffbb5de89af0a950476f07a0857612193091fb6351d341f6fa8f83f3ff957b549d8b50bfa0a4a8b6d9bd4abea3d0a0142912a	common_voice_ta_24936882.mp3	0811cc7bff2de7bf9f72631bf871e3e61298e52a4b995aa6479c7359a40a4c6d	திருக்கோவலூரைத் தலைநகராகக் கொண்டு சேதி நாட்டை மெய்ப்பொருள் நாயனார் என்ற அரசர் ஆண்டு வந்தார்.		1	2	seventies	female_feminine			ta	
6ef6e07bd313c92b7af6a4d647d53dde949101d71128a5bfaf39a008e292edc05b6a63bf089007ccc276ee98ebabeff5f64dcd78f55acedfd591e20a2ec41100	common_voice_ta_24943041.mp3	070d1196f1f540039b93bc9fc3ba6a164aa1f624d67428928742703f14f5aa63	பல பேட்டிக் கட்டுரைகளும், ஒன்றிரண்டு நாவல்களும் எழுதியுள்ளார்.		0	2	twenties	male_masculine			ta	
6ef6e07bd313c92b7af6a4d647d53dde949101d71128a5bfaf39a008e292edc05b6a63bf089007ccc276ee98ebabeff5f64dcd78f55acedfd591e20a2ec41100	common_voice_ta_24943070.mp3	0c0864b2327992f3ea34931b5fbf12cbb413f6dd65c4f1116a19a51a13abe74d	அச்சு இற்ற பாக்கமே அச்சிறுபாக்கம்.		1	2	twenties	male_masculine			ta	
7434465a4215f55a86ec1d56142481f3dfb9d29ef3349277d6cf1848c51829e61e2d842bae57107341986b8398ec9b31101b05d10318b6376c70180561667a5d	common_voice_ta_24943589.mp3	09d37947cb1968a49905448c2cb672da7b17b02245cff1fbb98898ce67889fa0	அவளுக்கு அழுகையும் இல்லை மகிழ்ச்சியும் இல்லை.		1	2	fourties	male_masculine			ta	
7434465a4215f55a86ec1d56142481f3dfb9d29ef3349277d6cf1848c51829e61e2d842bae57107341986b8398ec9b31101b05d10318b6376c70180561667a5d	common_voice_ta_24953902.mp3	0ca25b7ebf417cdc7049a090b41799b2bd7e818196c5b77939b6848e9c0dc571	விண்ணைப் பெண்ணாக்கி ஆகாய வாணி எனப் பெயர் தந்தனர்.		1	2	fourties	male_masculine			ta	
12e6ba38f85706c5b2e85776bd674161a767edac415df89a71b348ff28c0fe85d2890d47e4bd1cef2b3acf2c2badbecb217db7e07288701009dbadee897e0b86	common_voice_ta_24955020.mp3	0ca7e4d727e944850e7a108f7b8c1400d53c9e66eecbc55712cf5d6ca84a5711	கலப்பேனோ என் செய்வேன்?		1	2	thirties	male_masculine			ta	
12e6ba38f85706c5b2e85776bd674161a767edac415df89a71b348ff28c0fe85d2890d47e4bd1cef2b3acf2c2badbecb217db7e07288701009dbadee897e0b86	common_voice_ta_24955188.mp3	0b8e941bb49c5666eca587da5fb9b998decb3ca1fc3c7f423f95ecf717c1eb33	இந்த நூலுக்கு சித்தாந்தச் செல்வர், பேராசிரியர் டாக்டர் பா.இராமன் அவர்கள் அருமையான அணிந்துரை வழங்கியிருக்கிறார்.		0	2	thirties	male_masculine			ta	
12e6ba38f85706c5b2e85776bd674161a767edac415df89a71b348ff28c0fe85d2890d47e4bd1cef2b3acf2c2badbecb217db7e07288701009dbadee897e0b86	common_voice_ta_24956644.mp3	0487e7a0b255f7e37f5a4cc3f9664ceb0918bc37be271f8b17f2a360564f191e	இங்கு கோயில் கொண்டிருக்கும் இறைவன் காயாரோகணர்.		0	2	thirties	male_masculine			ta	
0a523c4426f23fb774a582b60a3ffbb5de89af0a950476f07a0857612193091fb6351d341f6fa8f83f3ff957b549d8b50bfa0a4a8b6d9bd4abea3d0a0142912a	common_voice_ta_24959624.mp3	0bd1dbe76bc52c037969af7a319a5eee6db0768d76ff0125e155e3c6e37150d6	விருந்தின் போது எல்லோரும் அழைக்கப் பட்டனர்.		0	2					ta	
1611748d32f931a24aa2a413c4e253820572fda3c02685d7ffbd5418294318a02bb1fcef6f5d4a281fd152f874b4b891d6a2077f30ff5b8df3bc6e1f031f68a1	common_voice_ta_24959712.mp3	0894ca6b0c9575a10af0aaf57d2e00988eb4813b7b86f3d0268ceb2bcffa1830	திருத்துறைப்பூண்டித் தாலுகாவில் உள்ள தலைஞாயிறு என்ற இடத்திலேயே ஒரு சிறு கோயிலில் ராமர், லக்ஷ்மணர், சீதை வடிவங்கள் இருந்திருக்கின்றன.		0	2					ta	
1611748d32f931a24aa2a413c4e253820572fda3c02685d7ffbd5418294318a02bb1fcef6f5d4a281fd152f874b4b891d6a2077f30ff5b8df3bc6e1f031f68a1	common_voice_ta_24959714.mp3	0e716741e718ba0ed7764a178f0646c46284c972311abd64f54b8e8005dff11c	ஏனெனில், இந்திரன் கொலுவில் திக்பாலர்கள், ரிஷிகள் முதலியோரை யெல்லாம் கணக்கிட்டால் நாங்கள் பதினைந்து பெயர் இருந்தோம்.		0	2					ta	
0a523c4426f23fb774a582b60a3ffbb5de89af0a950476f07a0857612193091fb6351d341f6fa8f83f3ff957b549d8b50bfa0a4a8b6d9bd4abea3d0a0142912a	common_voice_ta_24959727.mp3	0abe353d5862b222ca57db3f0ba7796924f3899f20b53cd9060dc546717e92b2	அகங்காரமானது, மமகாரத்தைச் சுற்றிலும் பெற்று, மிக்க வலிவுடையதாக, தம்பமாக, நிற்கிறது மேருவைப் போல நிற்கிறது.		0	2					ta	
1611748d32f931a24aa2a413c4e253820572fda3c02685d7ffbd5418294318a02bb1fcef6f5d4a281fd152f874b4b891d6a2077f30ff5b8df3bc6e1f031f68a1	common_voice_ta_24959751.mp3	069e6b930027c20ce6c138a4484d8d6c445d149598e63b1a8b7b29bf932767ce	தோற்றம் இவர்களுடைய தோற்றத்தையும், உடலமைப்புகளையும் பற்றி ஆராய்ச்சியாளர்கள் பலதிறப்பட்ட செய்திகளைக் கூறுகின்றனர்.		0	2					ta	
1611748d32f931a24aa2a413c4e253820572fda3c02685d7ffbd5418294318a02bb1fcef6f5d4a281fd152f874b4b891d6a2077f30ff5b8df3bc6e1f031f68a1	common_voice_ta_24959752.mp3	0cec1f36856451b159af7fb8096d7c2ef582972216851843c0736b166bddeee6	தலைவனைத் தலைவன் என்று மக்கள் அறியவேண்டும், தலைவனுக்குத், தான் தலைவன் என்ற உணர்வு இருக்கக்கூடாது.		0	2					ta	
1611748d32f931a24aa2a413c4e253820572fda3c02685d7ffbd5418294318a02bb1fcef6f5d4a281fd152f874b4b891d6a2077f30ff5b8df3bc6e1f031f68a1	common_voice_ta_24959753.mp3	056d5397068cc54cd8fdeb72a03abb8748f4d91a7dbdf8ef83ddd9791a20c9b9	கரங்கமல மின தரம் பவளம்வளைகளம் பகழிவிழி மொழிபாகு கரும்பமுது முலைகுரும்பை குருகுபகரும் பிடியினிடை எயின்மாது என்பது திருப்புகழ்.		0	2					ta	
1611748d32f931a24aa2a413c4e253820572fda3c02685d7ffbd5418294318a02bb1fcef6f5d4a281fd152f874b4b891d6a2077f30ff5b8df3bc6e1f031f68a1	common_voice_ta_24959764.mp3	0deb58e49b1e2c7d8aeff6ae6fa405ae1e94f7f22ea6ed39211a1592bbce3e45	திரும்புகிற இடத்தில் எல்லாம் ஆள் உயர நிலைக் கண்ணாடிகள் கண்ணில் படுவோரையெல்லாம் பிரதிபலித்துக் கொண்டிருந்தன.		0	2					ta	
0a523c4426f23fb774a582b60a3ffbb5de89af0a950476f07a0857612193091fb6351d341f6fa8f83f3ff957b549d8b50bfa0a4a8b6d9bd4abea3d0a0142912a	common_voice_ta_24959878.mp3	0d4fc46f5382226b582d4f1560daf3637175e5dfe9adebef6da434e8f3c968e7	தரையிலும் சுவற்றிலும் விலை உயர்ந்த சலவைக் கற்கள் பதித்துப் பார்க்கும் இடமெல்லாம் பளபளப்பாய் இருந்தன.		1	2					ta	
